지역,지점,게임명,난이도,인원,게임시간,설명영상,키워드
충청,천안,배틀쉽,Normal,2-4인,15분,예,영역차지
충청,천안,뱅,Hard,4-8인,35분,예,마피아
충청,천안,뱅:다이스,Hard,5-6인,15분,아니오,마피아
충청,천안,뱅:닷지시티,Very Hard,3-8인,40분,아니오,마피아
충청,천안,병사들의귀향,Extreme,3-5인,30분,아니오,전쟁협력
충청,천안,보난자,Very Hard,4-7인,50분,예,카드협상
충청,천안,부루마불,Normal,2-4인,60분,예,투자경영
충청,천안,블러프,Normal,3-6인,30분,아니오,심리예측
충청,천안,블로커스,Easy,2-4인,15분,예,도형전략
충청,천안,블리츠,Very Easy,3-6인,20분,예,단어연상
충청,천안,사무라이,Hard,2-4인,40분,예,영향력
충청,천안,사보타지,Hard,5-8인,30분,예,마피아
충청,천안,선물입니다,Easy,2-6인,15분,예,블러핑
충청,천안,세트,Normal,2-4인,30분,예,패턴지각
충청,천안,셜록13,Normal,2-4인,15분,예,카드추리
충청,천안,쇼텐토텐,Normal,2인,20분,예,힘대결
충청,천안,숲속의음악대,Very Easy,4-7인,15분,예,순발력
충청,천안,슈퍼라이노,Very Easy,2-5인,10분,예,젠가류
충청,천안,스크래블,Easy,2-4인,60분,아니오,단어조합
충청,천안,스택시스,Very Easy,2-7인,10분,예,손기술
충청,천안,스트라테고,Normal,2인,45분,아니오,추상전략
충청,천안,스티키스틱스,Very Easy,2-4인,10분,아니오,순발력
충청,천안,스파이폴,Normal,4-8인,30분,예,마피아
충청,천안,스플렌더,Hard,2-4인,45분,예,카드전략
충청,천안,아그리콜라,ProGamer,2-5인,120분,예,농사전략
충청,천안,아발론,Easy,2인,20분,예,추상전략
충청,천안,아브라카왓,Hard,2-5인,30분,예,타일추리
충청,천안,아임더보스,Very Hard,3-6인,60분,예,거래협상
충청,천안,화이트채플에서 온 편지,Extreme,2-6인,90분,예,범죄추리
충청,천안,우노,Easy,2-10인,20분,예,손털기
충청,천안,우노어택,Easy,3-10인,20분,예,손털기
충청,천안,우봉고,Easy,2-4인,25분,예,퍼즐조합
충청,천안,위너스서클,Hard,3-6인,45분,예,경마배팅
충청,천안,이매진,Easy,3-8인,20분,예,그림연상
충청,천안,장기,Normal,2인,30분,아니오,추상전략
충청,천안,장미전쟁,Normal,2인,25분,아니오,전략
충청,천안,댓츠라이프,Normal,3-5인,30분,아니오,타일전략
충청,천안,젝스님트,Easy,4-10인,30분,예,심리
충청,천안,젠가,Very Easy,2-8인,20분,예,손기술
충청,천안,젬블로,Easy,6인,15분,예,도형전략
충청,천안,젬블로Q,Easy,2-4인,20분,예,도형전략
충청,천안,줄로레또,Very Hard,2-5인,45분,아니오,눈치전략
충청,천안,차이나타운,Very Hard,3-5인,60분,예,협상거래
충청,천안,챠오챠오,Easy,3-5인,20분,예,블러핑
충청,천안,체스 앤 체커스,Normal,2인,30분,아니오,추상전략
충청,천안,카루바,Hard,2-4인,40분,아니오,타일전략
충청,천안,카르카손,Hard,2-5인,30분,아니오,타일전략
충청,천안,카탄:도시와기사,Extreme,3-4인,120분,아니오,협상전략
충청,천안,카탄:항해사,Extreme,3-4인,90분,아니오,협상전략
충청,천안,카탄:5-6인확장,Extreme,5-6인,90분,예,협상전략
충청,천안,컬러레또,Normal,3-5인,30분,아니오,심리전략
충청,천안,켈티스,Hard,3-4인,30분,아니오,카드전략
충청,천안,코드777,Hard,2-5인,30분,예,숫자추리
충청,천안,코코너츠,Very Easy,2-4인,30분,예,손기술
충청,천안,쿼클,Normal,2-4인,30분,아니오,타일전략
충청,천안,퀵소,Easy,2인,15분,아니오,추상전략
충청,천안,클라스크,Very Easy,2인,10분,아니오,축구게임
충청,천안,타임라인:한국사,Easy,2-8인,15분,예,지식대결
충청,천안,타임라인,Easy,2-8인,15분,예,지식대결
충청,천안,터틀블럭,Very Easy,2-8인,15분,예,손기술
충청,천안,텀블링다이스,Very Easy,3-10인,30분,아니오,주사위
충청,천안,텀블링몽키,Very Easy,2-4인,15분,예,손기술
충청,천안,테트리스링크,Easy,2-4인,15분,아니오,공간지각
충청,천안,토레스,Hard,2-4인,60분,아니오,추상전략
충청,천안,톡톡우드맨,Very Easy,2-7인,10분,예,손기술
충청,천안,티켓투라이드,Hard,3-5인,40분,예,미션전략
충청,천안,티키토플,Normal,2-4인,20분,예,심리전략
충청,천안,파라오코드,Easy,2-5인,20분,예,사칙연산
충청,천안,패치워크,Hard,2인,25분,예,전략퍼즐
충청,천안,팬데믹,Extreme,2-4인,45분,예,협력
충청,천안,퍼레이드,Normal,3-6인,20분,예,카드전략
충청,천안,펭귄팡팡 (펭귄트랩),Very Easy,2-4인,5분,예,손기술
충청,천안,포세일,Normal,3-6인,20분,예,투자경매
충청,천안,푸에르토리코,ProGamer,2-5인,90분,아니오,전략
충청,천안,프로히스,Hard,3-6인,20분,예,심리전략
충청,천안,피냐타,Hard,2인,30분,예,카드전략
충청,천안,피트,Easy,4-8인,15분,예,카드거래
충청,천안,하나비,Hard,3-5인,25분,예,카드협력
충청,천안,할리갈리,Very Easy,2-7인,10분,예,순발력
충청,천안,할리갈리 익스트림,Easy,2-6인,20분,예,순발력
충청,천안,할리갈리 컵스,Very Easy,2-4인,10분,예,순발력
충청,천안,해적룰렛,Very Easy,2-10인,5분,아니오,복불복
충청,천안,핸즈,Easy,3-8인,20분,아니오,순발력
충청,천안,흔들흔들해적선,Very Easy,2-4인,5분,예,손기술
충청,천안,파리채,Easy,2-8인,10분,예,순발력
충청,천안,이것좀봐,Very Easy,3-6인,20분,예,그림기억
충청,천안,코드네임 픽쳐스,Normal,4-8인,30분,예,협동추리
충청,천안,폴드잇,Easy,2-5인,20분,아니오,그림인지
충청,천안,도블 동물원,Easy,2-5인,10분,예,순발력
충청,천안,레지스탕스 쿠 : 리포메이션,Hard,6-10인,15분,아니오,블러핑
충청,천안,코티지가든,Hard,2-4인,60분,아니오,퍼즐전략
충청,천안,센추리 : 향신료의 길,Hard,2-5인,40분,예,카드전략
충청,천안,벼룩서커스,Normal,3-5인,15분,예,눈치전략
충청,천안,드림홈,Normal,2-4인,30분,아니오,셋컬렉션
충청,천안,레인보우35,Easy,2-5인,20분,예,순발력
충청,천안,애니멀옥션,Easy,3-6인,30분,예,경매
충청,천안,미스터잭 인 뉴욕,Very Hard,2인,40분,예,범죄추리
충청,천안,테마틱,Very Easy,2-10인,15분,아니오,단어연상
충청,천안,브레인스톰,Easy,2-10인,15분,아니오,창의력
충청,천안,인디언포커,Easy,2-6인,30분,예,카드배팅
충청,천안,스플렌더 : 찬란한도시,Hard,2-4인,45분,예,카드전략
충청,천안,마음의선물,Easy,3-6인,30분,아니오,카드협상
충청,천안,너도나도,Easy,3-12인,20분,예,공감파티
충청,천안,뒤죽박죽 서커스,Easy,2-4인,20분,아니오,손기술
충청,천안,스파이폴2,Normal,5-12인,30분,예,마피아
충청,천안,졸리앤로저,Hard,2인,20분,예,심리전략
충청,천안,플라잉 팬케이크,Very Easy,2-4인,15분,아니오,기억력
충청,천안,악어룰렛,Very Easy,2-5인,5분,예,복불복
충청,천안,클루,Hard,2-6인,35분,예,범죄추리
충청,천안,화이트채플 : 추가룰,Extreme,2-6인,90분,예,추리
충청,천안,레지스탕스 아발론 : 호수의여인,Very Hard,6-10인,40분,예,마피아
충청,천안,세븐원더스,Extreme,2-7인,60분,아니오,셋컬렉션
충청,천안,세븐원더스 : 듀얼,Extreme,2인,60분,아니오,셋컬렉션
충청,천안,시타델,Very Hard,4-7인,60분,예,심리전략
충청,천안,도망자,Normal,2인,20분,예,추리
충청,천안,스킵피티,Easy,2-4인,20분,아니오,추상전략
충청,천안,레이디 고디바,Normal,3-6인,15분,아니오,블러핑
충청,천안,데드 맨스 드로우,Normal,2-4인,15분,아니오,카드
충청,천안,큐윅스,Easy,2-5인,15분,예,주사위
충청,천안,마제스티 크라운 앤 킹덤,Hard,2-4인,40분,아니오,전략
충청,천안,테이크 잇 이지,Normal,2-8인,20분,아니오,타일전략
충청,천안,광합성,Extreme,2-4인,60분,아니오,전략
충청,천안,디셉션 : 홍콩 살인 사건,Very Hard,6-12인,20분,예,마피아
충청,천안,초밥왕,Easy,2-5인,20분,예,카드심리
충청,천안,토끼와 거북이,Normal,2-5인,15분,아니오,핸드관리
충청,천안,생쥐만세 (비바토포),Easy,2-4인,20분,아니오,주사위
충청,천안,아키올로지,Normal,2-5인,20분,아니오,셋컬렉션
충청,천안,탤리호 (할랄리),Easy,2인,20분,예,타일전략
충청,천안,슬리핑 퀸즈,Normal,3-5인,15분,아니오,카드
충청,천안,윌유메리미 (데어이쎄스),Easy,2-4인,10분,예,심리추리
충청,천안,테라포밍마스,ProGamer,2-5인,120분,아니오,전략
충청,천안,킹도미노,Easy,2-4인,20분,아니오,타일전략
충청,천안,쇼텐토텐 : 전략카드 영상,Normal,2인,20분,예,힘대결
충청,천안,마피아 데 쿠바,Hard,6-12인,20분,아니오,마피아
충청,천안,스탁파일,Hard,3-5인,45분,예,베팅경매
충청,천안,유령대소동,Easy,2-8인,20분,아니오,순발력
충청,천안,임호텝,Hard,2-4인,40분,예,전략
충청,천안,석기시대,Extreme,2-4인,60분,아니오,일꾼놓기
충청,천안,텔레스트레이션,Easy,4-8인,30분,예,그림연상
충청,천안,서바이브,Hard,2-4인,60분,아니오,타일전략
충청,천안,시퀀스,Easy,4-12인,10분,예,카드빙고
충청,천안,사그라다,Normal,2-4인,40분,아니오,주사위배치
충청,천안,가짜예술가 뉴욕에가다,Easy,5-10인,15분,예,그림마피아
충청,천안,센추리 : 동방의 바다,Hard,2-4인,45분,아니오,추상전략
충청,천안,아줄,Hard,2-4인,40분,예,추상전략
충청,천안,크라임호텔,Normal,3-4인,30분,예,트릭테이킹
충청,천안,블루라군,Normal,2-4인,40분,아니오,영역차지
충청,천안,기즈모,Hard,2-4인,45분,아니오,전략
충청,천안,영리한 여우,Normal,2-4인,25분,아니오,주사위
충청,천안,더마인드,Normal,2-4인,20분,예,숫자협력
충청,천안,펭귄파티,Easy,3-5인,20분,아니오,카드내려놓기
충청,천안,총알탄로봇(리코쉐로봇),Normal,1-10인,30분,아니오,추상전략
충청,천안,랫 어 탯캣,Easy,2-6인,10분,아니오,숫자심리
충청,천안,도미니언 : 장막뒤의사람들,Extreme,2-4인,30분,아니오,덱빌딩
충청,천안,셀레스티아,Normal,2-6인,30분,아니오,블러핑
충청,천안,엘드리치호러,ProGamer,2-8인,180분,아니오,협력
충청,천안,쿠한델 마스터,Hard,3-6인,60분,아니오,구라경매
충청,천안,티칼,ProGamer,2-4인,90분,아니오,전략
충청,천안,황혼의투쟁,ProGamer,2인,180분,아니오,전략
충청,천안,타란툴라탱고,Easy,2-5인,15분,예,동물흉내
충청,천안,마스크맨,Hard,2-6인,20분,아니오,트릭테이킹
충청,천안,행온하비 (꽉잡아하비),Very Easy,2인,10분,아니오,손기술
충청,천안,한밤의 늑대인간 : 기본캐릭터,Very Hard,5-10인,15분,예,마피아
충청,천안,테라미스티카,ProGamer,2-5인,180분,아니오,전략
충청,천안,타뷸라의늑대,Normal,8-24인,30분,아니오,마피아
충청,천안,타르기,Very Hard,2인,60분,예,전략
충청,천안,티켓투라이드 : 노르딕컨트리,Hard,2-3인,45분,아니오,미션전략
충청,천안,티켓투라이드 : 유럽,Hard,2-5인,60분,아니오,미션전략
충청,천안,컴팩트컬링,Easy,2-8인,30분,아니오,손기술
충청,천안,이웃집 몬스터,Normal,3-8인,30분,아니오,마피아
충청,천안,이스탄불 : 모카 앤 박시시,ProGamer,2-5인,60분,아니오,전략
충청,천안,이스탄불,ProGamer,2-5인,60분,아니오,전략
충청,천안,와이어트어프,Hard,2-4인,60분,아니오,마피아
충청,천안,연금술아카데미,ProGamer,2-4인,90분,아니오,전략
충청,천안,신의한수,Normal,2인,30분,아니오,추상전략
충청,천안,웰컴백 투더 던전,Normal,3-4인,20분,아니오,카드 심리
충청,천안,미스터잭 포켓,Hard,2인,30분,예,추리전략
충청,천안,뤄양의사람들,ProGamer,2-4인,120분,아니오,전략
충청,천안,아그리콜라 : 일반모드,ProGamer,2-5인,120분,예,농사전략
